,Datetime,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
735,2013-03-25,22144.7,20635.0,19814.6,19096.8,18886.4,18908.9,19206.0,19230.7,20353.3,21640.5,22465.8,22947.0,22912.4,22813.7,22427.7,22028.9,22232.4,22270.0,22804.6,24520.0,26199.5,25640.9,25139.2,24352.3
736,2013-03-26,22874.4,21363.2,20390.9,19799.7,19631.5,19410.0,19757.1,19711.8,20860.0,21919.8,22930.6,23571.3,23497.3,23254.9,22563.0,22587.5,22347.8,22649.3,23046.2,25000.8,26418.3,25940.9,25334.0,24776.9
737,2013-03-27,23059.8,21601.3,20458.6,19988.0,19672.4,19770.3,19847.8,20119.9,21546.0,22659.7,23552.4,24012.7,23962.6,23516.3,23117.1,22906.5,22645.0,22837.5,23463.3,25440.0,26715.1,26474.1,25518.2,24966.8
738,2013-03-28,23412.7,21914.4,20747.5,20219.6,19922.5,20175.6,20201.8,20438.8,21446.7,22669.0,23950.4,24118.3,24359.5,23680.7,23451.3,23211.9,22941.2,23142.0,23407.7,25381.3,26777.6,26432.6,25851.2,24958.0
739,2013-03-29,23703.1,22261.1,21223.7,20627.1,20363.2,20387.0,20206.0,19793.3,20422.7,21282.3,22464.1,22953.4,23310.3,22829.3,22681.9,22451.6,22520.0,22480.7,22994.6,24815.7,26578.1,26365.7,25758.6,24937.5
740,2013-03-30,23584.1,22026.7,21029.0,20506.7,20235.7,20194.9,20323.5,20304.2,21796.7,23210.2,24217.5,24923.7,24971.7,24657.6,24405.4,24138.9,24014.5,24322.2,24344.6,26225.9,27614.5,27188.3,26636.7,25600.5
741,2013-03-31,24305.6,22807.8,21511.7,21135.9,20861.4,20853.3,20817.0,20740.1,22015.8,23177.8,24097.8,24720.5,24950.5,24349.2,24215.3,23990.0,23971.9,24195.0,24317.5,25813.2,27704.3,27051.4,26574.3,25800.6
742,2013-04-01,24372.8,22788.7,21918.1,21282.9,20950.7,20792.0,20601.3,20306.2,21418.3,22548.2,23217.8,23731.2,23739.5,23494.2,23196.7,23095.6,22986.3,22983.3,22907.0,24536.9,26507.3,26533.4,26086.7,25269.0
743,2013-04-02,23976.9,22501.2,21321.5,20547.6,20159.4,19963.6,20025.9,19460.0,20002.3,20292.4,20289.6,19941.0,19803.4,19515.0,19290.8,19563.7,19606.8,20275.0,20539.4,22782.7,25286.7,25558.6,24998.9,24366.2
744,2013-04-03,22906.1,21900.3,21075.7,20557.4,20192.0,20354.7,20363.5,20797.8,22503.9,23823.4,25073.7,25659.3,26097.2,25668.2,25541.7,25116.2,25065.4,25016.6,25100.3,26869.7,28643.1,28415.8,27629.3,26863.2
745,2013-04-04,25383.0,23954.5,23200.4,22636.8,22246.5,22197.0,21926.1,22120.8,23351.9,24744.5,25667.5,26382.6,26463.3,26135.2,25792.1,25544.8,25050.1,25313.1,25075.9,27040.0,28534.7,28440.8,27617.2,27067.1
746,2013-04-05,25775.7,24542.7,23487.6,22903.7,22289.9,22345.9,21712.1,21369.8,21820.6,22829.5,24111.3,24769.9,25086.7,24758.2,24735.2,24169.7,24013.8,23828.3,24486.2,26128.9,27819.8,27756.6,27259.3,26084.4
747,2013-04-06,24325.2,23232.5,22070.8,21464.8,21117.5,21187.5,21464.8,22262.8,23573.3,25160.5,26035.2,26504.8,26430.3,25990.1,26261.7,25813.3,25608.6,25568.1,25880.3,27136.3,28672.3,28245.2,27461.7,26093.7
748,2013-04-07,24449.6,22911.2,21972.4,21512.0,21175.0,21219.7,21471.2,22095.7,23628.2,24725.3,25616.7,25984.9,26092.0,25593.7,25257.9,25025.0,24673.3,24678.3,24763.6,26130.3,28342.9,27881.9,27124.1,25726.1
749,2013-04-08,24058.5,22546.9,22022.8,21466.5,21438.4,21335.1,21809.7,22207.4,24010.1,25033.3,25855.6,26555.9,26627.2,26152.9,26409.4,26205.7,25992.3,25799.0,25757.6,27114.5,29224.8,29096.3,28108.1,26836.7
750,2013-04-09,25030.4,23632.9,22735.8,22110.8,21802.1,21919.0,22157.3,22561.5,24476.8,25378.6,26084.5,26735.7,26796.7,26550.5,26477.6,26516.8,26346.2,26258.5,25897.1,27536.3,29539.3,29424.4,28280.1,27563.7
751,2013-04-10,25436.3,24236.4,23124.2,22788.8,22267.0,22613.7,22442.3,23255.7,24734.9,25943.5,26973.3,27448.9,27600.7,27202.4,27459.7,27146.3,27145.8,26959.3,26750.3,27952.8,30089.5,29395.3,28670.4,27467.0
752,2013-04-11,25917.9,24578.3,23701.1,22940.3,22426.3,22568.3,22335.0,22822.2,24890.3,26247.8,27473.1,28018.0,28118.7,27381.2,27152.8,26978.1,26592.3,26230.1,25934.0,27378.0,29081.1,28859.9,28177.6,27466.9
753,2013-04-12,26252.1,25026.8,23985.0,23363.1,22916.3,22794.9,22023.1,21760.9,22518.2,23817.7,24487.6,25399.2,25481.6,25308.8,25430.1,25124.0,24909.9,24962.1,24960.4,26404.9,28632.0,28781.3,28200.6,27478.9
754,2013-04-13,25968.3,24675.9,23815.4,23325.8,22822.6,23012.3,23002.7,23874.8,25631.1,26996.9,27978.6,28628.8,28624.9,28069.4,28188.1,28039.5,27732.6,27328.6,27267.1,28307.5,29648.3,29270.6,28448.2,27662.2
755,2013-04-14,26303.8,25055.9,24165.9,23576.7,23405.7,23088.3,22566.7,22047.2,23124.9,24255.3,25225.5,25624.4,26197.0,25953.2,26282.2,25966.4,25685.0,25486.6,25538.7,26885.6,29262.1,29396.4,28836.7,27986.7
756,2013-04-15,26341.5,25130.4,24255.3,23723.8,23396.0,23343.4,23229.0,23890.7,25784.3,27124.4,27846.5,28297.0,28779.2,28516.0,28929.7,28739.3,28321.3,27958.5,27516.5,28826.8,30903.4,30843.2,30070.1,29149.1
757,2013-04-16,27117.2,25995.7,25074.7,24657.0,24352.3,24186.0,23954.9,24587.7,26137.1,27227.9,27855.6,28656.5,29058.9,28785.9,29235.0,28786.4,28639.8,28224.3,28172.5,29197.8,30995.7,30810.7,30057.2,29024.7
758,2013-04-17,27475.1,26153.2,25375.5,24971.0,24420.1,24194.2,24006.0,24737.6,26601.5,28065.9,29131.9,29556.5,29726.3,29430.6,29853.0,30125.1,29698.1,29058.1,28468.7,29364.5,31737.5,31563.0,30851.0,29630.4
759,2013-04-18,28183.1,26806.5,25857.4,25171.7,24744.5,24490.0,24042.3,24683.3,26573.4,28067.9,29011.4,29826.4,30071.9,29537.6,29791.2,29354.6,28917.6,28321.8,27697.1,28627.2,30978.4,30852.1,30087.9,29465.3
760,2013-04-19,28019.5,26757.0,25860.7,25183.0,24808.2,24381.4,23409.3,23036.9,23757.5,25002.7,26019.4,26626.2,27240.9,27270.3,27262.1,26942.4,26891.7,26011.5,25814.7,26987.6,29720.6,30310.6,29854.6,28910.0
761,2013-04-20,27569.7,26528.6,25509.2,24968.9,24519.9,24465.4,24072.7,24903.0,26760.9,28215.9,29139.4,29924.9,30562.8,30285.3,30726.5,30459.9,30013.5,29192.2,28824.0,29368.9,31843.8,31592.7,31170.2,30118.3
762,2013-04-21,28461.0,27091.0,26050.3,25764.3,25152.0,24989.0,24691.7,25233.7,27111.1,28116.4,29003.2,29670.9,29744.1,29513.6,29917.9,29387.0,29117.3,28500.4,28121.5,29071.8,30935.2,31018.0,30180.8,29128.6
763,2013-04-22,27135.6,25967.6,25273.5,24484.7,24240.6,24000.1,23865.2,24570.9,26708.5,27898.3,28666.4,29215.0,29590.9,28943.9,29393.8,29051.0,28669.4,28219.8,28072.1,28864.3,31018.0,31097.7,30161.6,29189.9
764,2013-04-23,27413.2,26012.3,25146.3,24582.6,24342.5,24233.1,23939.0,24826.0,26876.5,27940.0,28914.6,29342.9,29496.5,28890.7,29289.4,29008.8,28803.6,28521.2,28202.0,28806.2,31285.9,30932.8,30106.2,29162.4
765,2013-04-24,27455.3,26040.4,25254.0,24631.2,24291.8,24157.3,23875.2,24888.7,26958.7,27952.0,29076.7,29568.4,29648.8,29167.4,29445.4,29380.6,28615.4,28356.4,27727.5,28632.2,30702.5,30603.1,29914.8,28628.5
766,2013-04-25,27553.1,26215.8,25315.3,24629.4,24368.1,24165.7,23567.3,24376.1,26349.3,27738.4,28701.4,28954.8,29137.1,28505.5,28348.5,28095.4,27735.0,27374.4,26806.3,27658.9,30037.7,30071.0,29020.6,28277.4
767,2013-04-26,26832.1,25644.4,24572.6,23972.2,23610.3,23290.5,22386.5,22392.9,23263.5,24290.2,25316.4,26069.5,26087.9,25934.6,25834.7,25423.6,25241.6,24948.3,25193.6,25893.9,28736.5,29114.9,28536.8,27483.9
768,2013-04-27,25929.8,24868.5,24050.7,23462.2,23261.1,23302.7,23200.1,24458.5,26211.4,27421.2,28202.5,28869.3,28899.5,28466.6,28690.3,28598.3,28312.8,27865.6,27905.9,28631.0,30963.0,31165.4,30332.4,29019.3
769,2013-04-28,27143.6,25850.5,25177.9,24606.7,24198.0,24174.9,23962.5,24955.7,26580.2,27601.2,28276.9,28814.1,29258.4,28650.2,29020.4,28557.1,28494.7,28006.4,27714.2,28332.2,30784.6,31303.9,30704.7,29621.3
770,2013-04-29,28002.3,26583.1,25619.5,25071.8,24765.2,24631.5,24184.1,25316.7,27187.8,28363.3,29101.8,29396.1,29895.7,29496.4,29866.3,29644.5,29455.2,28909.5,28414.8,28952.4,31509.5,31795.2,30845.1,29853.4
771,2013-04-30,28294.8,26988.9,26211.0,25508.6,25122.0,24999.0,24684.2,25383.0,27518.8,28861.0,29505.2,30313.7,30119.0,29917.2,29735.9,29847.7,29322.7,28707.3,28343.2,29220.0,31284.7,31593.9,30405.0,29349.3
772,2013-05-01,28178.0,26713.4,25651.7,25180.1,24863.1,24828.4,24194.9,25039.5,27011.6,28166.9,29028.7,29461.5,29601.5,29089.5,29081.5,28751.1,28325.7,27978.1,27472.8,28282.5,30095.1,29958.8,29102.5,28476.0
773,2013-05-02,26950.1,25701.5,24796.8,24362.4,24011.7,23935.3,23175.0,24137.8,26059.5,27368.9,28334.8,28562.0,28632.4,27920.3,27638.7,27405.2,27012.2,26869.5,26774.9,27416.5,29671.7,29848.3,28978.7,28029.3
774,2013-05-03,27005.0,25488.8,24645.8,23959.0,23739.4,23276.1,22400.7,22345.3,23149.8,24304.8,25129.7,25994.9,26042.8,25838.6,25770.8,25367.3,25082.8,24961.5,24942.3,26159.0,28531.7,29022.0,28570.7,27539.0
775,2013-05-04,25993.9,24814.2,24119.7,23643.5,23374.8,23314.5,23035.9,24382.3,26592.6,27997.5,29054.7,29725.6,30172.6,29763.2,29891.1,29755.1,29272.4,28875.8,28553.9,28785.8,31335.8,31434.9,30652.2,29517.0
776,2013-05-05,27575.1,26291.9,25508.1,24858.2,24481.4,24255.2,23433.8,24419.0,26832.8,27964.5,29216.5,29843.3,29940.5,29678.1,30174.2,29916.9,29361.2,28701.0,28189.3,28947.9,31225.1,31319.0,30754.0,29484.7
777,2013-05-06,27841.7,26625.8,25689.5,25171.7,24874.6,24651.2,23973.6,25204.7,27185.6,28497.8,29292.7,30063.1,30331.3,29954.4,30529.5,30380.9,29926.3,29282.2,28838.4,29378.4,31635.3,31944.6,31116.0,30180.8
778,2013-05-07,28402.5,26893.1,25890.4,25341.8,24985.8,24706.5,24173.0,25189.1,27452.3,28479.0,29841.7,30597.1,30940.4,30678.6,30846.5,30835.5,30445.6,29876.6,29187.7,29639.8,32045.5,32047.9,31461.9,30364.9
779,2013-05-08,28782.8,27459.2,26713.4,25836.8,25664.0,25116.4,24658.6,25705.1,27457.6,28568.1,29728.9,30628.6,30975.2,30550.4,31154.7,30828.7,30305.6,29759.6,29435.4,29704.7,31843.9,32056.0,31515.1,30368.2
780,2013-05-09,28734.4,27605.9,26472.0,25990.3,25693.3,25280.5,24493.4,25218.4,27333.6,28630.9,29889.3,30426.8,30791.8,29977.4,30364.6,30083.7,29533.4,28943.8,28087.9,28607.3,30844.5,31217.6,30952.7,30341.6
781,2013-05-10,29010.8,27814.4,26899.7,26032.3,25699.5,25287.9,24028.8,24035.6,24804.1,25893.2,26891.0,27524.7,27956.6,28564.5,28603.7,28440.6,28092.1,27615.1,27041.2,27520.0,30385.6,31331.0,31147.8,29939.3
782,2013-05-11,28689.3,27490.7,26775.0,26132.6,25852.5,25481.3,25101.4,26142.9,28079.9,29603.5,30687.9,31829.4,32497.5,32712.8,33072.6,33146.0,32564.7,32144.0,30911.0,30905.2,33279.6,33930.4,33236.2,32252.9
783,2013-05-12,30718.0,29145.0,28216.4,27465.3,27309.4,26629.5,25846.2,27058.3,29211.7,30177.1,31058.3,32211.6,32750.1,32745.4,33300.5,33455.5,32917.0,32065.3,30775.4,30687.8,33576.5,34125.7,33585.3,32653.5
784,2013-05-13,30731.0,29374.8,28426.2,27890.4,27653.1,27014.8,26360.8,27467.5,29497.1,30795.5,31814.1,32603.9,33359.3,33298.3,33549.3,33572.5,32968.8,31863.3,30678.7,30653.1,33231.0,33927.6,33644.7,32375.2
785,2013-05-14,30711.8,29262.3,28385.5,27752.8,27762.7,27046.9,26438.1,27435.7,29435.6,30754.5,31849.9,32666.9,33374.1,33464.6,33891.7,33911.8,33233.3,32406.5,31483.4,31343.1,33692.9,34460.6,33843.8,32572.7
786,2013-05-15,31169.2,29739.3,28820.1,28189.7,27958.0,27394.5,26530.5,27616.8,29409.1,31016.9,31884.0,32813.9,33477.9,33478.6,34143.1,33626.3,33515.0,32520.9,31412.9,31145.3,33797.3,34424.2,34105.4,32935.2
787,2013-05-16,31420.9,29955.3,29030.8,28291.8,28291.1,27498.6,26464.8,27179.4,29129.1,30469.5,31224.8,32337.8,32512.4,32274.1,32757.4,32053.8,31760.0,31012.8,30112.3,29966.6,32429.5,33205.2,32519.3,31727.3
788,2013-05-17,30314.4,29163.7,27965.0,27494.9,26896.4,26404.5,24782.4,24946.6,25646.4,26885.0,27820.0,28721.8,29541.8,29696.3,30103.1,29926.9,29591.5,28654.0,27693.4,27773.0,30622.2,31797.7,31706.6,31006.2
789,2013-05-18,29723.1,28443.6,27599.0,27145.6,26568.7,26091.5,25465.9,26767.2,28788.8,30308.5,31322.7,32118.6,32843.9,32697.3,33167.0,33185.6,32754.8,31903.0,30813.6,30008.9,32634.8,33543.5,33140.0,32061.6
790,2013-05-19,30399.7,29085.0,28306.2,27771.6,27193.9,26647.1,25423.6,26797.5,28899.9,30227.2,31300.6,31991.4,32822.1,32636.9,33627.9,33512.0,33141.2,31957.8,30780.5,30548.9,33005.2,33854.3,33468.4,32310.6
791,2013-05-20,30578.3,29249.0,28308.8,27794.3,27517.7,26885.9,26241.3,27079.4,29400.6,30907.6,31577.5,32191.0,33147.4,33077.2,33733.0,33571.6,33159.3,32390.0,31277.7,30977.2,33376.7,34262.0,33495.9,32509.3
792,2013-05-21,30868.9,29521.0,28640.3,28174.0,27636.6,27254.7,26270.7,27283.3,29312.5,30721.0,31469.4,32164.4,32909.4,32978.2,33669.4,33426.7,33198.6,32198.3,31402.3,30976.4,33425.2,34359.9,33790.4,32721.5
793,2013-05-22,31071.1,29752.0,28646.8,28145.2,27934.0,27432.2,26692.4,27662.0,29652.3,30983.4,32132.9,33017.1,33805.5,33732.4,34331.4,34155.9,33894.1,32905.9,31707.0,31125.3,33270.7,34662.9,33814.8,33161.6
794,2013-05-23,31225.5,30013.6,29023.3,28415.1,27943.4,27298.8,26191.4,27289.3,29056.4,30642.2,31844.3,32714.9,33241.0,33275.4,33316.4,33021.2,32423.8,31420.5,30225.5,29741.4,32207.5,33250.3,32896.6,32122.6
795,2013-05-24,31172.1,29948.9,28702.8,28168.3,27627.1,26761.4,25562.0,25350.7,26275.4,27224.4,28149.3,29108.5,30010.9,30383.6,30710.4,30261.5,29975.1,29412.8,28540.8,28258.9,30703.4,32533.2,32442.3,31901.1
796,2013-05-25,30580.6,29223.1,28217.1,27820.3,27295.0,26854.9,26289.9,27660.7,29820.9,31523.9,32372.1,33657.1,34679.9,34796.8,35302.2,35197.0,34959.4,33881.2,32295.8,31557.0,33913.9,35222.8,34812.9,33478.8
797,2013-05-26,32034.6,30517.2,29404.7,28909.6,28352.2,27551.8,26609.3,27930.0,29970.5,31490.3,32594.3,33856.8,34727.9,34662.8,35458.9,35079.4,34741.7,33881.7,32406.6,31786.3,34387.7,35791.9,35285.3,34152.9
798,2013-05-27,32566.7,31030.9,30079.6,29418.0,28953.2,28230.3,27405.9,29076.7,31035.0,32618.1,33826.2,34746.4,35810.0,35825.2,36327.9,36275.6,35553.7,34712.8,33138.3,32402.4,34608.8,36035.2,35368.6,34293.4
799,2013-05-28,32580.5,31190.6,30178.1,29610.4,29231.4,28746.3,27688.7,29032.1,31033.6,32516.9,33993.6,34972.3,36004.3,36049.5,36381.4,36271.0,35846.3,34972.2,33568.6,32600.1,34894.2,36208.7,35555.8,34608.1
800,2013-05-29,32697.7,31274.1,30301.7,29725.4,29332.2,28736.1,27958.8,29206.4,31333.2,32967.3,34186.9,35325.7,36077.3,36269.8,36681.1,36448.6,36083.6,34755.8,33601.7,32480.0,34662.8,35750.8,34842.8,34287.2
801,2013-05-30,32591.9,31202.2,30347.5,29635.2,29156.1,28635.3,27397.2,28727.1,30593.5,32282.8,33456.4,34168.0,34941.5,34626.5,34771.8,34399.5,34128.4,33158.4,32004.4,31247.4,33603.8,34845.7,34367.8,33620.9
802,2013-05-31,32508.0,31051.2,29982.8,29244.1,28721.2,27651.3,26279.2,26382.5,26948.7,28541.9,29447.8,30736.2,31609.9,32285.3,32515.0,32670.8,32260.0,31455.4,30540.0,29918.3,32477.8,34259.2,34334.2,33518.4
803,2013-06-01,32184.8,30805.9,29973.2,29126.7,28878.3,28002.4,27405.8,28782.3,31133.3,32766.1,34054.1,35648.6,36151.1,36369.4,36679.1,36430.8,36337.6,34998.5,33766.9,32715.6,35010.2,36480.6,36081.2,35024.4
804,2013-06-02,33333.3,31819.2,30764.4,30204.4,29707.4,29093.4,28066.0,28894.5,31370.3,32944.6,34173.8,35396.5,36428.6,36266.4,36895.8,36630.0,36205.6,34984.0,33687.1,32665.0,34968.4,36500.8,35988.7,34940.5
805,2013-06-03,33518.0,31782.7,31005.7,30167.1,30087.3,29156.9,28342.2,29538.8,31626.7,33230.3,34756.2,36025.5,37089.4,37049.3,37473.7,37502.1,37086.8,35945.9,34181.7,32833.2,35005.2,36838.6,36376.1,35573.3
806,2013-06-04,34072.3,32504.4,31366.8,30635.0,30053.0,29386.4,27924.7,28215.3,29315.6,30592.8,31740.1,33257.1,34433.1,34469.3,35117.8,34749.5,34613.0,33473.8,32196.0,31686.5,33894.9,36093.3,35808.3,34971.5
807,2013-06-05,33713.6,31994.1,31248.2,30290.1,29948.3,28880.7,27634.8,28157.6,29088.6,30704.5,32036.9,33336.1,34474.4,34906.9,35390.8,35462.1,35073.4,34433.9,32909.7,32088.4,34360.7,36251.1,36253.9,35458.8
808,2013-06-06,34332.4,32756.9,31618.2,30778.5,30342.5,29377.7,28427.5,29206.2,30992.8,32755.7,34172.3,35755.4,36643.4,36692.7,37146.6,37036.7,36550.4,35455.1,33867.7,32791.3,34895.4,36854.7,36579.7,36050.5
809,2013-06-07,34772.9,33546.7,32252.9,31634.5,30903.9,29939.5,28377.2,28381.1,29157.5,30309.6,31477.6,32340.6,33319.1,34116.9,34339.6,34290.8,33788.0,33177.7,31906.4,31279.4,33556.1,35794.9,35713.4,35205.8
810,2013-06-08,33811.1,32654.9,31393.3,30593.6,30348.9,29516.6,28897.6,30054.0,32501.5,34060.7,35404.9,36814.9,37860.9,38080.6,38395.6,38373.5,38103.9,37161.3,35323.8,33713.2,35739.8,37736.7,37408.0,36418.2
811,2013-06-09,34856.4,33068.6,32131.1,31227.3,30859.7,29874.4,29067.6,30220.1,32410.4,33730.2,35367.4,36482.2,37439.4,37763.8,38503.3,38661.3,38099.8,37368.6,35442.3,34037.6,36083.2,37918.1,37770.8,36715.6
812,2013-06-10,35142.5,33224.8,32359.2,31702.7,31220.9,30382.9,29460.5,30449.5,32529.8,34283.5,35693.7,37148.1,38296.0,38427.3,39460.4,39363.8,38862.4,37636.8,35790.2,34353.5,36656.5,38260.4,38262.9,37376.2
813,2013-06-11,35717.3,34097.5,32912.4,32222.5,31567.0,30760.3,29767.7,31089.4,33281.0,34869.6,36621.7,37829.1,39225.6,39160.2,39994.4,39367.8,39322.0,38053.6,36306.2,34824.5,36616.2,38401.7,37860.9,36891.0
814,2013-06-12,35563.1,33697.1,32773.8,32007.7,31270.5,30755.5,29858.2,31139.5,33113.1,35069.0,36107.9,37578.3,38553.9,38949.1,39519.0,39692.0,38931.2,37939.6,36094.8,34781.3,36531.6,38328.5,37843.8,37084.7
815,2013-06-13,35495.3,34073.5,32771.3,32139.3,31459.2,30676.2,29592.0,30590.4,32700.0,34492.0,36015.2,37460.2,38442.0,38596.1,38940.4,38754.8,38316.6,37279.7,35377.6,34108.7,35737.4,37990.3,37496.6,36822.3
816,2013-06-14,35600.4,34347.3,33063.9,32065.4,31534.1,30247.9,29151.9,28973.3,29798.9,30845.4,32082.4,33452.6,34797.9,36145.1,36328.4,36441.0,35650.2,35034.5,33673.7,32474.3,34284.1,37149.3,37436.6,37027.3
817,2013-06-15,35952.3,34551.5,33320.5,32554.2,31879.7,31164.6,30288.6,31770.7,34383.7,36400.0,38406.7,39645.8,41100.6,41314.0,41923.5,41953.4,40968.7,40089.1,37852.8,36378.6,37699.3,40012.8,39821.3,38828.3
818,2013-06-16,37329.8,35646.8,34392.6,33551.6,33025.9,31945.4,30911.3,32267.9,34352.4,36125.0,37878.8,39257.3,40645.8,41016.9,41586.9,41669.6,41168.5,40237.2,38364.3,36214.7,37946.9,40231.5,40293.2,39319.3
819,2013-06-17,37608.4,35861.0,34407.9,33591.9,33051.0,31979.2,30772.4,31923.7,34420.5,36035.4,37867.3,39281.8,40492.1,41125.0,41783.0,41982.5,41367.7,40278.6,38130.9,36226.9,38054.0,40335.1,39960.3,39065.6
820,2013-06-18,37219.5,35553.2,34214.5,33649.6,32849.4,32063.1,30598.0,31904.1,34345.9,36200.7,37517.5,39313.9,40207.0,40802.4,41496.7,41320.9,40704.1,39698.3,37625.9,35567.7,37230.7,39451.1,39230.0,38651.3
821,2013-06-19,36924.7,35371.2,34071.5,33181.9,32779.4,31759.1,30599.5,31767.8,33930.8,36133.4,37492.6,38929.2,40290.6,40563.7,41344.4,41048.9,40959.0,39641.7,37685.4,36012.1,37682.3,39904.4,39413.8,38517.3
822,2013-06-20,36862.9,35466.1,34021.1,33367.6,32652.4,32007.3,30556.7,31470.5,33751.2,35420.6,36927.7,38382.0,39493.6,39563.1,39858.5,39696.2,39129.1,37848.0,36226.8,34670.1,36491.5,38519.6,38090.9,37349.0
823,2013-06-21,36038.4,34765.7,33568.7,32780.6,32006.4,31267.8,29506.8,29383.6,29954.9,30887.6,32112.5,33689.9,35007.2,35553.4,35988.0,35812.7,35518.2,34799.7,33434.1,32672.1,34576.6,36856.5,36980.0,36376.2
824,2013-06-22,35250.6,33871.9,32734.3,32212.1,31656.4,31003.6,30142.3,31453.4,33941.2,35540.4,37245.7,38764.8,40005.4,40325.7,40619.7,40886.1,40486.3,39216.0,37458.9,35591.5,37741.0,39740.1,39597.7,38649.0
825,2013-06-23,37010.3,35293.0,34151.7,33329.1,32908.2,32039.7,31001.7,32008.4,34264.2,36305.0,37850.3,39471.1,40474.9,40540.1,40965.1,40960.1,40596.8,39658.4,37874.4,36105.1,37441.7,39281.4,38951.0,38411.1
826,2013-06-24,37296.6,35823.9,34549.7,33552.7,32954.7,31955.0,30309.9,30474.2,31523.8,32989.5,34648.1,36079.9,37435.2,37876.6,38276.6,38339.5,37892.5,37296.0,35821.4,34607.9,36565.8,38606.2,38621.3,38248.6
827,2013-06-25,36877.4,35378.8,34317.1,33492.7,32978.8,32223.4,31132.2,32348.3,34978.6,37098.6,38606.6,39815.8,41254.3,41525.1,41607.7,41463.4,41349.6,40314.6,38412.1,36219.8,38269.1,40730.2,40440.2,39472.7
828,2013-06-26,37785.9,36174.8,35078.4,34095.7,33594.7,32579.0,31620.5,32862.2,35162.5,37115.4,38639.5,40389.1,41482.2,41628.2,42151.6,42144.0,41670.9,40568.7,38741.2,37246.9,38669.0,41025.4,40592.3,39743.0
829,2013-06-27,38205.6,36421.7,35000.6,34259.2,33775.5,33020.6,32015.1,32802.1,34786.2,36207.5,37889.7,39316.7,40435.6,40287.8,40667.8,40329.2,39813.9,38673.2,37122.3,35612.1,37295.2,39281.1,39017.5,38320.1
830,2013-06-28,37174.0,35692.4,34490.8,33607.1,32854.4,31984.7,30466.4,30104.3,31063.5,31899.6,33356.1,34713.8,35988.1,36744.9,37079.2,36946.7,36698.7,35849.2,34428.9,33337.9,35362.8,37490.4,37766.5,37608.5
831,2013-06-29,36342.9,35069.6,33710.5,33041.9,32411.0,31815.4,30829.8,32524.7,34857.0,36551.4,37934.7,39696.4,41059.6,41165.5,41729.8,41607.1,41274.9,40159.0,38281.2,36771.4,38396.8,40703.9,40444.9,39383.7
832,2013-06-30,37634.3,35859.8,34643.1,33919.2,33218.9,32650.8,31420.6,32820.7,35066.9,36903.6,38421.0,40105.1,41401.2,41723.4,42124.9,42098.6,41493.0,40577.2,38512.2,36991.6,38726.2,41001.5,40930.5,39867.1
833,2013-07-01,38154.4,36280.2,35112.3,34342.8,33888.4,32792.8,31860.0,33045.5,35377.3,37346.7,39178.1,40968.0,42257.8,42656.6,42939.2,43042.5,42393.8,41328.9,39274.4,37730.6,39459.4,41720.9,41522.8,40650.8
834,2013-07-02,38951.7,37093.6,35725.5,34923.7,34010.7,33328.6,32116.0,33434.8,35716.1,37919.7,39535.9,41138.5,42652.9,42947.7,43483.6,43331.7,42742.1,41578.8,39749.2,38043.4,39154.5,41814.9,41536.2,40799.0
835,2013-07-03,39084.2,37182.7,35959.0,35175.8,34419.9,33381.1,32163.0,33306.2,35826.3,37564.1,39078.2,40543.7,41944.3,42360.4,43112.1,42704.2,42078.3,40960.7,39083.6,37087.7,38717.6,41138.4,40731.2,39871.9
836,2013-07-04,38124.3,36369.3,35242.2,34382.2,33754.4,32905.0,31681.3,32454.5,34634.1,36466.5,38174.4,39617.2,40792.1,40779.1,41271.3,40881.8,40386.9,39407.4,37503.6,36002.7,37277.4,39307.1,39123.7,38380.4
837,2013-07-05,37386.7,35976.3,34654.6,33727.4,33084.0,32132.3,30520.9,30353.5,31137.6,32127.4,33730.3,35188.8,36571.2,37283.0,37735.4,37629.0,37430.9,36615.5,35135.4,33822.8,35843.1,38467.5,38673.6,38230.2
838,2013-07-06,37177.3,35914.3,34699.5,33787.6,33400.6,32799.3,31690.9,33398.8,35741.8,37602.8,39183.2,41277.1,42514.4,42816.2,43512.2,43317.9,43112.2,42033.4,40041.3,38237.1,39876.7,42131.0,42133.0,40990.7
839,2013-07-07,39136.0,37460.9,36056.7,35481.8,34668.8,34130.9,32630.5,33890.8,36057.6,38138.5,39837.0,41578.9,43070.7,43229.7,43692.6,43446.3,42989.5,41983.8,40147.9,38295.9,40210.5,42319.4,42397.1,41484.8
840,2013-07-08,39750.2,37990.9,36544.3,35702.0,35039.1,34136.8,32941.3,34080.5,36632.9,38457.4,40575.2,42026.2,43787.7,43740.1,44386.8,44074.4,43666.5,42605.9,40831.6,38879.0,40700.8,42798.3,42612.1,41577.7
841,2013-07-09,39784.9,38069.3,36730.9,36100.3,35363.6,34364.9,32840.1,34415.9,36493.9,38204.5,39859.9,41628.1,42998.3,43317.8,43893.4,43897.4,43555.4,42457.9,40748.4,39182.3,41017.4,43370.7,42911.1,42046.8
842,2013-07-10,40225.0,38305.1,37204.5,36676.8,36214.3,34752.2,33370.0,34378.5,36721.9,38948.8,40674.4,42303.9,43412.9,43681.1,43676.0,43380.4,43137.1,42053.1,40714.3,39515.3,41984.3,43640.5,43266.4,42214.7
